local,year,species,sp_production_ton,total_production_ton,species_share
GALINHOS,2015,Caçao,0.6,89.3,0.006718924972004479
GALINHOS,2015,Cioba,0.5,89.3,0.005599104143337066
GALINHOS,2015,Marisco,0.5,89.3,0.005599104143337066
GALINHOS,2015,Cavala,0.4,89.3,0.004479283314669653
GALINHOS,2015,Agulhao,0.3,89.3,0.0033594624860022394
GALINHOS,2015,Arraia,0.3,89.3,0.0033594624860022394
GALINHOS,2015,Camurim,0.3,89.3,0.0033594624860022394
GALINHOS,2015,Salema,0.3,89.3,0.0033594624860022394
GALINHOS,2015,Ubarana,0.3,89.3,0.0033594624860022394
GALINHOS,2015,Albacora,0.2,89.3,0.0022396416573348264
GALINHOS,2015,Beijupira,0.2,89.3,0.0022396416573348264
GALINHOS,2015,Cururuca,0.2,89.3,0.0022396416573348264
GALINHOS,2015,Dentao,0.1,89.3,0.0011198208286674132
GALINHOS,2015,Lagosta,0.1,89.3,0.0011198208286674132
GALINHOS,2015,Peixe Voador,0.1,89.3,0.0011198208286674132
GALINHOS,2015,Xareu,0.1,89.3,0.0011198208286674132
GALINHOS,2015,Agulha,0.0,89.3,0.0
GALINHOS,2015,Arabaiana,0.0,89.3,0.0
GALINHOS,2015,Budiao,0.0,89.3,0.0
GALINHOS,2015,Camarao,0.0,89.3,0.0
GALINHOS,2015,Camurupim,0.0,89.3,0.0
GALINHOS,2015,Cangulo,0.0,89.3,0.0
GALINHOS,2015,Caranguejo,0.0,89.3,0.0
GALINHOS,2015,Carauna,0.0,89.3,0.0
GALINHOS,2015,Garabebeu,0.0,89.3,0.0
GALINHOS,2015,Garoupa,0.0,89.3,0.0
GALINHOS,2015,Pargo,0.0,89.3,0.0
GALINHOS,2015,Paru,0.0,89.3,0.0
GALINHOS,2015,Peixe Galo,0.0,89.3,0.0
GALINHOS,2015,Pirauna,0.0,89.3,0.0
GALINHOS,2015,Polvo,0.0,89.3,0.0
GALINHOS,2015,Saramunete,0.0,89.3,0.0
GALINHOS,2015,Siri,0.0,89.3,0.0
GALINHOS,2015,Sirigado,0.0,89.3,0.0
GALINHOS,2015,Tilapia,0.0,89.3,0.0
GALINHOS,2014,Outros,19.7,94.19999999999999,0.2091295116772824
GALINHOS,2014,Tainha,14.7,94.19999999999999,0.15605095541401276
GALINHOS,2014,Caico,11.8,94.19999999999999,0.12526539278131638
GALINHOS,2014,Serra,6.4,94.19999999999999,0.06794055201698515
GALINHOS,2014,Dourado,6.2,94.19999999999999,0.06581740976645437
GALINHOS,2014,Bonito,4.6,94.19999999999999,0.04883227176220807
GALINHOS,2014,Albacora,3.5,94.19999999999999,0.03715498938428875
GALINHOS,2014,Peixe Voador,3.5,94.19999999999999,0.03715498938428875
GALINHOS,2014,Pescada,3.4,94.19999999999999,0.03609341825902336
GALINHOS,2014,Arraia,3.3,94.19999999999999,0.03503184713375796
GALINHOS,2014,Guaiuba,2.5,94.19999999999999,0.026539278131634824
GALINHOS,2014,Garajuba,2.0,94.19999999999999,0.021231422505307858
GALINHOS,2014,Agulha,1.6,94.19999999999999,0.016985138004246288
GALINHOS,2014,Biquara,1.5,94.19999999999999,0.015923566878980895
GALINHOS,2014,Cururuca,1.2,94.19999999999999,0.012738853503184714
GALINHOS,2014,Camurim,1.1,94.19999999999999,0.011677282377919323
GALINHOS,2014,Carapeba,1.1,94.19999999999999,0.011677282377919323
GALINHOS,2014,Bagre,0.9,94.19999999999999,0.009554140127388536
GALINHOS,2014,Cioba,0.8,94.19999999999999,0.008492569002123144
GALINHOS,2014,Buzios,0.7,94.19999999999999,0.0074309978768577496
GALINHOS,2014,Lagosta,0.6,94.19999999999999,0.006369426751592357
GALINHOS,2014,Salema,0.6,94.19999999999999,0.006369426751592357
GALINHOS,2014,Caçao,0.5,94.19999999999999,0.0053078556263269645
GALINHOS,2014,Ariaco,0.4,94.19999999999999,0.004246284501061572
GALINHOS,2014,Cavala,0.4,94.19999999999999,0.004246284501061572
GALINHOS,2014,Camurupim,0.3,94.19999999999999,0.0031847133757961785
GALINHOS,2014,Espada,0.3,94.19999999999999,0.0031847133757961785
GALINHOS,2014,Sardinha,0.3,94.19999999999999,0.0031847133757961785
GALINHOS,2014,Marisco,0.2,94.19999999999999,0.002123142250530786
GALINHOS,2014,Garabebeu,0.1,94.19999999999999,0.001061571125265393
GALINHOS,2014,Arabaiana,0.0,94.19999999999999,0.0
GALINHOS,2014,Camarao,0.0,94.19999999999999,0.0
GALINHOS,2014,Caranguejo,0.0,94.19999999999999,0.0
GALINHOS,2014,Dentao,0.0,94.19999999999999,0.0
GALINHOS,2014,Garoupa,0.0,94.19999999999999,0.0
GALINHOS,2014,Pargo,0.0,94.19999999999999,0.0
GALINHOS,2014,Paru,0.0,94.19999999999999,0.0
GALINHOS,2014,Peixe Galo,0.0,94.19999999999999,0.0
GALINHOS,2014,Polvo,0.0,94.19999999999999,0.0
GALINHOS,2014,Siri,0.0,94.19999999999999,0.0
GALINHOS,2014,Sirigado,0.0,94.19999999999999,0.0
GALINHOS,2014,Tilapia,0.0,94.19999999999999,0.0
GALINHOS,2013,Tainha,50.0,214.5,0.2331002331002331
GALINHOS,2013,Caico,26.2,214.5,0.12214452214452214
GALINHOS,2013,Outros,16.9,214.5,0.07878787878787878
GALINHOS,2013,Guaiuba,14.6,214.5,0.06806526806526807
GALINHOS,2013,Peixe Voador,13.4,214.5,0.06247086247086247
GALINHOS,2013,Dourado,12.5,214.5,0.05827505827505827
GALINHOS,2013,Pescada,9.5,214.5,0.04428904428904429
GALINHOS,2013,Serra,8.5,214.5,0.039627039627039624
GALINHOS,2013,Biquara,8.2,214.5,0.03822843822843822
GALINHOS,2013,Espada,6.5,214.5,0.030303030303030304
GALINHOS,2013,Sardinha,5.9,214.5,0.02750582750582751
GALINHOS,2013,Garabebeu,5.600000000000001,214.5,0.026107226107226114
GALINHOS,2013,Garajuba,5.0,214.5,0.023310023310023312
GALINHOS,2013,Arraia,4.7,214.5,0.02191142191142191
GALINHOS,2013,Ariaco,3.7,214.5,0.01724941724941725
GALINHOS,2013,Bonito,3.6,214.5,0.016783216783216783
GALINHOS,2013,Lagosta,3.1,214.5,0.014452214452214453
GALINHOS,2013,Buzios,2.8,214.5,0.013053613053613054
GALINHOS,2013,Carapeba,2.4,214.5,0.011188811188811189
GALINHOS,2013,Bagre,1.8,214.5,0.008391608391608392
GALINHOS,2013,Cioba,1.5,214.5,0.006993006993006993
GALINHOS,2013,Cururuca,1.3,214.5,0.006060606060606061
GALINHOS,2013,Camurim,1.1,214.5,0.005128205128205128
GALINHOS,2013,Agulha,1.0,214.5,0.004662004662004662
GALINHOS,2013,Cavala,1.0,214.5,0.004662004662004662
GALINHOS,2013,Caçao,0.8999999999999999,214.5,0.004195804195804196
GALINHOS,2013,Albacora,0.6,214.5,0.002797202797202797
GALINHOS,2013,Salema,0.6,214.5,0.002797202797202797
GALINHOS,2013,Camarao,0.5,214.5,0.002331002331002331
GALINHOS,2013,Marisco,0.4,214.5,0.0018648018648018648
GALINHOS,2013,Dentao,0.3,214.5,0.0013986013986013986
GALINHOS,2013,Camurupim,0.2,214.5,0.0009324009324009324
GALINHOS,2013,Galo Do Alto,0.1,214.5,0.0004662004662004662
GALINHOS,2013,Sirigado,0.1,214.5,0.0004662004662004662
GALINHOS,2013,Arabaiana,0.0,214.5,0.0
GALINHOS,2013,Caranguejo,0.0,214.5,0.0
GALINHOS,2013,Garoupa,0.0,214.5,0.0
GALINHOS,2013,Pargo,0.0,214.5,0.0
GALINHOS,2013,Paru,0.0,214.5,0.0
GALINHOS,2013,Polvo,0.0,214.5,0.0
GALINHOS,2013,Siri,0.0,214.5,0.0
GALINHOS,2013,Tilapia,0.0,214.5,0.0
GALINHOS,2012,Tainha,38.8,219.4,0.17684594348222424
GALINHOS,2012,Peixe Voador,26.1,219.4,0.11896080218778488
GALINHOS,2012,Caico,21.6,219.4,0.09845031905195989
GALINHOS,2012,Guaiuba,19.2,219.4,0.08751139471285323
GALINHOS,2012,Xareu,18.0,219.4,0.0820419325432999
GALINHOS,2012,Sardinha,12.6,219.4,0.05742935278030993
GALINHOS,2012,Dourado,9.0,219.4,0.04102096627164995
GALINHOS,2012,Espada,9.0,219.4,0.04102096627164995
GALINHOS,2012,Biquara,7.8,219.4,0.03555150410209663
GALINHOS,2012,Garabebeu,7.1,219.4,0.03236098450319052
GALINHOS,2012,Outros,6.3,219.4,0.028714676390154965
GALINHOS,2012,Carapeba,4.5,219.4,0.020510483135824976
GALINHOS,2012,Buzios,4.300000000000001,219.4,0.01959890610756609
GALINHOS,2012,Serra,4.0,219.4,0.018231540565177756
GALINHOS,2012,Cururuca,3.9,219.4,0.017775752051048314
GALINHOS,2012,Bonito,3.7,219.4,0.016864175022789425
GALINHOS,2012,Ariaco,3.2,219.4,0.014585232452142206
GALINHOS,2012,Bagre,3.0,219.4,0.013673655423883317
GALINHOS,2012,Garajuba,2.5,219.4,0.011394712853236098
GALINHOS,2012,Pescada,2.1,219.4,0.009571558796718322
GALINHOS,2012,Arraia,2.0,219.4,0.009115770282588878
GALINHOS,2012,Camurim,1.8,219.4,0.008204193254329991
GALINHOS,2012,Salema,1.4,219.4,0.006381039197812214
GALINHOS,2012,Cavala,1.1,219.4,0.005013673655423883
GALINHOS,2012,Caçao,0.8999999999999999,219.4,0.004102096627164995
GALINHOS,2012,Cioba,0.8999999999999999,219.4,0.004102096627164995
GALINHOS,2012,Agulhao,0.7,219.4,0.003190519598906107
GALINHOS,2012,Bicuda,0.7,219.4,0.003190519598906107
GALINHOS,2012,Albacora,0.6,219.4,0.0027347310847766633
GALINHOS,2012,Beijupira,0.5,219.4,0.0022789425706472195
GALINHOS,2012,Lagosta,0.5,219.4,0.0022789425706472195
GALINHOS,2012,Peixe Galo,0.5,219.4,0.0022789425706472195
GALINHOS,2012,Paru,0.3,219.4,0.0013673655423883317
GALINHOS,2012,Dentao,0.2,219.4,0.0009115770282588879
GALINHOS,2012,Pampo,0.2,219.4,0.0009115770282588879
GALINHOS,2012,Sirigado,0.2,219.4,0.0009115770282588879
GALINHOS,2012,Camarao,0.1,219.4,0.00045578851412944393
GALINHOS,2012,Camurupim,0.1,219.4,0.00045578851412944393
GALINHOS,2012,Agulha,0.0,219.4,0.0
GALINHOS,2012,Arabaiana,0.0,219.4,0.0
GALINHOS,2012,Budiao,0.0,219.4,0.0
GALINHOS,2012,Cangulo,0.0,219.4,0.0
GALINHOS,2012,Caranguejo,0.0,219.4,0.0
GALINHOS,2012,Carauna,0.0,219.4,0.0
GALINHOS,2012,Garoupa,0.0,219.4,0.0
GALINHOS,2012,Marisco,0.0,219.4,0.0
GALINHOS,2012,Pargo,0.0,219.4,0.0
GALINHOS,2012,Pirauna,0.0,219.4,0.0
GALINHOS,2012,Polvo,0.0,219.4,0.0
GALINHOS,2012,Saramunete,0.0,219.4,0.0
GALINHOS,2012,Siri,0.0,219.4,0.0
GALINHOS,2012,Tilapia,0.0,219.4,0.0
GALINHOS,2012,Ubarana,0.0,219.4,0.0
GALINHOS,2011,Outros,34.433,237.186,0.1451729866012328
GALINHOS,2011,Tainha,32.583,237.186,0.13737320077913534
GALINHOS,2011,Espada,25.31,237.186,0.10670950224718152
GALINHOS,2011,Caico,24.248,237.186,0.10223200357525318
GALINHOS,2011,Marisco,19.312,237.186,0.08142133178180837
GALINHOS,2011,Sardinha,19.309,237.186,0.08140868348047524
GALINHOS,2011,Guaiuba,13.812,237.186,0.058232779337734936
GALINHOS,2011,Dourado,11.228,237.186,0.04733837578946481
GALINHOS,2011,Biquara,9.855,237.186,0.041549669879335206
GALINHOS,2011,Cururuca,6.087,237.186,0.025663403404922718
GALINHOS,2011,Xareu,5.686,237.186,0.023972747126727548
GALINHOS,2011,Serra,4.03,237.186,0.016990884790839256
GALINHOS,2011,Carapeba,3.141,237.186,0.013242771495788116
GALINHOS,2011,Ariaco,2.532,237.186,0.01067516632516253
GALINHOS,2011,Peixe Voador,2.412,237.186,0.010169234271837291
GALINHOS,2011,Buzios,2.376,237.186,0.01001745465583972
GALINHOS,2011,Bonito,2.154,237.186,0.009081480357188029
GALINHOS,2011,Pescada,1.954,237.186,0.008238260268312632
GALINHOS,2011,Caçao,1.85,237.186,0.007799785822097426
GALINHOS,2011,Agulhao,1.547,237.186,0.0065223073874511985
GALINHOS,2011,Salema,1.438,237.186,0.0060627524390141066
GALINHOS,2011,Cioba,1.435,237.186,0.006050104137680977
GALINHOS,2011,Camarao,1.415,237.186,0.005965782128793436
GALINHOS,2011,Bagre,1.223,237.186,0.005156290843473055
GALINHOS,2011,Arraia,1.131,237.186,0.004768409602590372
GALINHOS,2011,Cavala,1.104,237.186,0.004654574890592194
GALINHOS,2011,Camurim,1.08,237.186,0.004553388479927146
GALINHOS,2011,Albacora,0.8130000000000001,237.186,0.0034276896612784906
GALINHOS,2011,Garajuba,0.806,237.186,0.0033981769581678516
GALINHOS,2011,Beijupira,0.677,237.186,0.00285430000084322
GALINHOS,2011,Lagosta,0.346,237.186,0.0014587707537544372
GALINHOS,2011,Bicuda,0.339,237.186,0.0014292580506437985
GALINHOS,2011,Camurupim,0.298,237.186,0.001256397932424342
GALINHOS,2011,Paru,0.244,237.186,0.0010287285084279846
GALINHOS,2011,Agulha,0.212,237.186,0.0008938132942079212
GALINHOS,2011,Pampo,0.175,237.186,0.0007378175777659726
GALINHOS,2011,Sirigado,0.173,237.186,0.0007293853768772186
GALINHOS,2011,Peixe Galo,0.165,237.186,0.0006956565733222029
GALINHOS,2011,Dentao,0.114,237.186,0.0004806354506589765
GALINHOS,2011,Arabaiana,0.058,237.186,0.00024453382577386526
GALINHOS,2011,Pargo,0.047,237.186,0.00019815672088571837
GALINHOS,2011,Budiao,0.028,237.186,0.00011805081244255562
GALINHOS,2011,Garoupa,0.004,237.186,1.6864401777507948e-05
GALINHOS,2011,Siri,0.002,237.186,8.432200888753974e-06
GALINHOS,2011,Cangulo,0.0,237.186,0.0
GALINHOS,2011,Caranguejo,0.0,237.186,0.0
GALINHOS,2011,Carauna,0.0,237.186,0.0
GALINHOS,2011,Garabebeu,0.0,237.186,0.0
GALINHOS,2011,Pirauna,0.0,237.186,0.0
GALINHOS,2011,Polvo,0.0,237.186,0.0
GALINHOS,2011,Saramunete,0.0,237.186,0.0
GALINHOS,2011,Tilapia,0.0,237.186,0.0
GALINHOS,2010,Outros,73.61699999999999,246.625,0.2984977192093259
GALINHOS,2010,Tainha,34.763,246.625,0.14095489102889
GALINHOS,2010,Caico,24.82,246.625,0.1006386213887481
GALINHOS,2010,Peixe Voador,17.297,246.625,0.07013482007095793
GALINHOS,2010,Sardinha,17.101,246.625,0.06934009123162696
GALINHOS,2010,Guaiuba,14.999,246.625,0.06081702990369995
GALINHOS,2010,Dourado,13.027,246.625,0.052821084642676125
GALINHOS,2010,Xareu,10.41,246.625,0.042209832742017235
GALINHOS,2010,Cururuca,5.394,246.625,0.021871262037506337
GALINHOS,2010,Biquara,4.962,246.625,0.02011961479979726
GALINHOS,2010,Serra,4.567,246.625,0.018517992904206793
GALINHOS,2010,Cavala,3.371,246.625,0.013668525088697415
GALINHOS,2010,Salema,2.201,246.625,0.008924480486568678
GALINHOS,2010,Carapeba,2.19,246.625,0.008879878357830714
GALINHOS,2010,Caçao,2.016,246.625,0.008174353775975671
GALINHOS,2010,Agulha,2.005,246.625,0.008129751647237709
GALINHOS,2010,Bagre,1.828,246.625,0.007412062848454131
GALINHOS,2010,Pescada,1.683,246.625,0.0068241256969082615
GALINHOS,2010,Bonito,1.631,246.625,0.006613279270146984
GALINHOS,2010,Cioba,1.365,246.625,0.005534718702483527
GALINHOS,2010,Garajuba,1.204,246.625,0.004881905727318804
GALINHOS,2010,Agulhao,0.947,246.625,0.0038398378104409527
GALINHOS,2010,Camarao,0.868,246.625,0.0035195134313228587
GALINHOS,2010,Ariaco,0.826,246.625,0.0033492143943233653
GALINHOS,2010,Albacorinha,0.799,246.625,0.0032397364419665484
GALINHOS,2010,Camurim,0.771,246.625,0.003126203750633553
GALINHOS,2010,Arraia,0.495,246.625,0.0020070957932083124
GALINHOS,2010,Lagosta,0.492,246.625,0.001994931576279777
GALINHOS,2010,Albacora,0.365,246.625,0.001479979726305119
GALINHOS,2010,Dentao,0.365,246.625,0.001479979726305119
GALINHOS,2010,Sirigado,0.108,246.625,0.00043791180942726813
GALINHOS,2010,Camurupim,0.105,246.625,0.0004257475924987329
GALINHOS,2010,Arabaiana,0.021,246.625,8.514951849974659e-05
GALINHOS,2010,Garoupa,0.012,246.625,4.8656867714140906e-05
GALINHOS,2010,Budiao,0.0,246.625,0.0
GALINHOS,2010,Cangulo,0.0,246.625,0.0
GALINHOS,2010,Caranguejo,0.0,246.625,0.0
GALINHOS,2010,Pargo,0.0,246.625,0.0
GALINHOS,2010,Polvo,0.0,246.625,0.0
GALINHOS,2009,Tainha,51.0975,207.303,0.24648702623695748
GALINHOS,2009,Outros,44.6644,207.303,0.21545467262895376
GALINHOS,2009,Peixe Voador,22.2251,207.303,0.1072107012440727
GALINHOS,2009,Caico,21.0649,207.303,0.10161406250753728
GALINHOS,2009,Guaiuba,13.076,207.303,0.0630767523866032
GALINHOS,2009,Sardinha,10.632,207.303,0.05128724620483061
GALINHOS,2009,Cururuca,10.316,207.303,0.04976290743501059
GALINHOS,2009,Dourado,5.901899999999999,207.303,0.028469920840508815
GALINHOS,2009,Camarao,5.374700000000001,207.303,0.02592678350047998
GALINHOS,2009,Carapeba,2.4836,207.303,0.01198053091368673
GALINHOS,2009,Pescada,1.8442,207.303,0.008896156833234446
GALINHOS,2009,Biquara,1.8346,207.303,0.008849847807315861
GALINHOS,2009,Cioba,1.8195,207.303,0.008777007568631423
GALINHOS,2009,Camurim,1.767,207.303,0.008523755083139174
GALINHOS,2009,Ariaco,1.7365,207.303,0.00837662744871034
GALINHOS,2009,Cavala,1.4641,207.303,0.007062608838270551
GALINHOS,2009,Garajuba,1.361,207.303,0.006565269195332436
GALINHOS,2009,Salema,1.2577,207.303,0.006066964781021018
GALINHOS,2009,Agulha,1.231,207.303,0.00593816780268496
GALINHOS,2009,Xareu,1.05,207.303,0.0050650497098450094
GALINHOS,2009,Bagre,0.8478000000000001,207.303,0.004089665851434857
GALINHOS,2009,Caçao,0.8196000000000001,207.303,0.00395363308779902
GALINHOS,2009,Albacora,0.6959,207.303,0.0033569219934106113
GALINHOS,2009,Bonito,0.4834,207.303,0.002331852409275312
GALINHOS,2009,Arraia,0.373,207.303,0.0017992986112116082
GALINHOS,2009,Agulhao,0.3691,207.303,0.0017804855694321838
GALINHOS,2009,Serra,0.3488,207.303,0.0016825612750418469
GALINHOS,2009,Dentao,0.3169,207.303,0.0015286802409998892
GALINHOS,2009,Albacorinha,0.2629,207.303,0.0012681919702078601
GALINHOS,2009,Lagosta,0.1915,207.303,0.0009237685899383994
GALINHOS,2009,Sirigado,0.1653,207.303,0.0007973835400356
GALINHOS,2009,Camurupim,0.1445,207.303,0.0006970473172120036
GALINHOS,2009,Budiao,0.04,207.303,0.00019295427466076227
GALINHOS,2009,Garoupa,0.027,207.303,0.00013024413539601453
GALINHOS,2009,Pargo,0.0103,207.303,4.968572572514629e-05
GALINHOS,2009,Arabaiana,0.0053,207.303,2.5566441392551e-05
GALINHOS,2009,Cangulo,0.0,207.303,0.0
GALINHOS,2009,Caranguejo,0.0,207.303,0.0
GALINHOS,2009,Espada,0.0,207.303,0.0
GALINHOS,2009,Polvo,0.0,207.303,0.0
GALINHOS,2008,Tainha,33.61,148.4,0.22648247978436656
GALINHOS,2008,Caico,22.52,148.4,0.1517520215633423
GALINHOS,2008,Peixe Voador,19.4,148.4,0.13072776280323448
GALINHOS,2008,Outros,19.39,148.4,0.13066037735849056
GALINHOS,2008,Guaiuba,17.81,148.4,0.12001347708894877
GALINHOS,2008,Dourado,7.28,148.4,0.04905660377358491
GALINHOS,2008,Sardinha,4.75,148.4,0.03200808625336927
GALINHOS,2008,Camarao,3.97,148.4,0.026752021563342318
GALINHOS,2008,Cururuca,2.34,148.4,0.01576819407008086
GALINHOS,2008,Carapeba,2.01,148.4,0.013544474393530995
GALINHOS,2008,Caçao,1.6,148.4,0.01078167115902965
GALINHOS,2008,Xareu,1.54,148.4,0.010377358490566037
GALINHOS,2008,Bagre,1.45,148.4,0.009770889487870619
GALINHOS,2008,Biquara,1.28,148.4,0.008625336927223719
GALINHOS,2008,Ariaco,1.14,148.4,0.007681940700808625
GALINHOS,2008,Cioba,1.14,148.4,0.007681940700808625
GALINHOS,2008,Pescada,1.08,148.4,0.007277628032345013
GALINHOS,2008,Camurim,0.84,148.4,0.005660377358490566
GALINHOS,2008,Albacora,0.79,148.4,0.005323450134770889
GALINHOS,2008,Serra,0.62,148.4,0.004177897574123989
GALINHOS,2008,Salema,0.56,148.4,0.0037735849056603774
GALINHOS,2008,Cavala,0.52,148.4,0.003504043126684636
GALINHOS,2008,Garajuba,0.46,148.4,0.0030997304582210243
GALINHOS,2008,Caranguejo,0.44,148.4,0.0029649595687331535
GALINHOS,2008,Sirigado,0.44,148.4,0.0029649595687331535
GALINHOS,2008,Bonito,0.35,148.4,0.0023584905660377358
GALINHOS,2008,Arraia,0.27,148.4,0.0018194070080862533
GALINHOS,2008,Camurupim,0.25,148.4,0.0016846361185983826
GALINHOS,2008,Agulhao,0.21,148.4,0.0014150943396226414
GALINHOS,2008,Dentao,0.19,148.4,0.001280323450134771
GALINHOS,2008,Pargo,0.07,148.4,0.0004716981132075472
GALINHOS,2008,Arabaiana,0.03,148.4,0.0002021563342318059
GALINHOS,2008,Garoupa,0.03,148.4,0.0002021563342318059
GALINHOS,2008,Lagosta,0.01,148.4,6.73854447439353e-05
GALINHOS,2008,Polvo,0.01,148.4,6.73854447439353e-05
GALINHOS,2008,Cangulo,0.0,148.4,0.0
GALINHOS,2007,Tainha,6.4,20.33,0.31480570585341866
GALINHOS,2007,Guaiuba,3.4,20.33,0.16724053123462865
GALINHOS,2007,Caico,3.23,20.33,0.15887850467289721
GALINHOS,2007,Outros,1.68,20.33,0.08263649778652238
GALINHOS,2007,Caranguejo,0.8,20.33,0.03935071323167733
