dominant_gear_type,year,species,sp_production_ton,total_production_ton,species_share
covo lagosta,2012,Dentao,0.5,35.7,0.014005602240896357
covo lagosta,2012,Sardinha,0.4,35.7,0.011204481792717087
covo lagosta,2012,Biquara,0.3,35.7,0.008403361344537815
covo lagosta,2012,Garajuba,0.3,35.7,0.008403361344537815
covo lagosta,2012,Garoupa,0.3,35.7,0.008403361344537815
covo lagosta,2012,Guaiuba,0.3,35.7,0.008403361344537815
covo lagosta,2012,Pampo,0.3,35.7,0.008403361344537815
covo lagosta,2012,Beijupira,0.2,35.7,0.0056022408963585435
covo lagosta,2012,Camurim,0.2,35.7,0.0056022408963585435
covo lagosta,2012,Arabaiana,0.1,35.7,0.0028011204481792717
covo lagosta,2012,Bonito,0.1,35.7,0.0028011204481792717
covo lagosta,2012,Dourado,0.1,35.7,0.0028011204481792717
covo lagosta,2012,Agulha,0.0,35.7,0.0
covo lagosta,2012,Agulhao,0.0,35.7,0.0
covo lagosta,2012,Albacora,0.0,35.7,0.0
covo lagosta,2012,Bicuda,0.0,35.7,0.0
covo lagosta,2012,Budiao,0.0,35.7,0.0
covo lagosta,2012,Buzios,0.0,35.7,0.0
covo lagosta,2012,Camarao,0.0,35.7,0.0
covo lagosta,2012,Camurupim,0.0,35.7,0.0
covo lagosta,2012,Cangulo,0.0,35.7,0.0
covo lagosta,2012,Caranguejo,0.0,35.7,0.0
covo lagosta,2012,Carapeba,0.0,35.7,0.0
covo lagosta,2012,Carauna,0.0,35.7,0.0
covo lagosta,2012,Garabebeu,0.0,35.7,0.0
covo lagosta,2012,Marisco,0.0,35.7,0.0
covo lagosta,2012,Outros,0.0,35.7,0.0
covo lagosta,2012,Pargo,0.0,35.7,0.0
covo lagosta,2012,Paru,0.0,35.7,0.0
covo lagosta,2012,Peixe Galo,0.0,35.7,0.0
covo lagosta,2012,Peixe Voador,0.0,35.7,0.0
covo lagosta,2012,Pirauna,0.0,35.7,0.0
covo lagosta,2012,Polvo,0.0,35.7,0.0
covo lagosta,2012,Salema,0.0,35.7,0.0
covo lagosta,2012,Saramunete,0.0,35.7,0.0
covo lagosta,2012,Siri,0.0,35.7,0.0
covo lagosta,2012,Tainha,0.0,35.7,0.0
covo lagosta,2012,Tilapia,0.0,35.7,0.0
covo lagosta,2012,Ubarana,0.0,35.7,0.0
covo lagosta,2012,Xareu,0.0,35.7,0.0
covo lagosta,2008,Lagosta,119.27,379.65999999999997,0.3141495021861666
covo lagosta,2008,Camarao,94.42,379.65999999999997,0.24869620186482644
covo lagosta,2008,Agulha,53.29,379.65999999999997,0.140362429542222
covo lagosta,2008,Sirigado,19.17,379.65999999999997,0.05049254596217669
covo lagosta,2008,Cioba,17.48,379.65999999999997,0.04604119475320024
covo lagosta,2008,Ariaco,15.95,379.65999999999997,0.04201127324448191
covo lagosta,2008,Garajuba,7.87,379.65999999999997,0.02072907338144656
covo lagosta,2008,Caçao,6.86,379.65999999999997,0.01806879839856714
covo lagosta,2008,Serra,6.76,379.65999999999997,0.01780540483590581
covo lagosta,2008,Cavala,6.0,379.65999999999997,0.015803613759679716
covo lagosta,2008,Guaiuba,3.68,379.65999999999997,0.009692883105936892
covo lagosta,2008,Caico,3.0700000000000003,379.65999999999997,0.008086182373702788
covo lagosta,2008,Salema,2.73,379.65999999999997,0.00719064426065427
covo lagosta,2008,Arraia,2.21,379.65999999999997,0.005820997734815362
covo lagosta,2008,Garoupa,2.15,379.65999999999997,0.005662961597218564
covo lagosta,2008,Dentao,2.1,379.65999999999997,0.005531264815887901
covo lagosta,2008,Arabaiana,2.06,379.65999999999997,0.005425907390823369
covo lagosta,2008,Bonito,2.06,379.65999999999997,0.005425907390823369
covo lagosta,2008,Dourado,2.01,379.65999999999997,0.005294210609492704
covo lagosta,2008,Bagre,1.89,379.65999999999997,0.00497813833429911
covo lagosta,2008,Outros,1.46,379.65999999999997,0.0038455460148553973
covo lagosta,2008,Pargo,1.43,379.65999999999997,0.0037665279460569983
covo lagosta,2008,Cururuca,1.23,379.65999999999997,0.0032397408207343417
covo lagosta,2008,Pescada,0.87,379.65999999999997,0.0022915239951535587
covo lagosta,2008,Albacora,0.84,379.65999999999997,0.00221250592635516
covo lagosta,2008,Camurupim,0.83,379.65999999999997,0.002186166570089027
covo lagosta,2008,Xareu,0.5700000000000001,379.65999999999997,0.001501343307169573
covo lagosta,2008,Agulhao,0.43,379.65999999999997,0.0011325923194437128
covo lagosta,2008,Biquara,0.3,379.65999999999997,0.0007901806879839857
covo lagosta,2008,Carapeba,0.28,379.65999999999997,0.00073750197545172
covo lagosta,2008,Camurim,0.19,379.65999999999997,0.0005004477690565243
covo lagosta,2008,Budiao,0.09,379.65999999999997,0.00023705420639519572
covo lagosta,2008,Caranguejo,0.09,379.65999999999997,0.00023705420639519572
covo lagosta,2008,Tainha,0.02,379.65999999999997,5.267871253226572e-05
covo lagosta,2008,Sardinha,0.0,379.65999999999997,0.0
covo lagosta,2007,Lagosta,1.3,1.3,1.0
covo lagosta,2005,Lagosta,86.30999999999999,119.94,0.7196098049024512
covo lagosta,2005,Garajuba,6.4,119.94,0.053360013340003336
covo lagosta,2005,Arraia,4.04,119.94,0.033683508420877105
covo lagosta,2005,Cioba,3.52,119.94,0.029348007337001835
covo lagosta,2005,Ariaco,2.41,119.94,0.020093380023345007
covo lagosta,2005,Caçao,2.41,119.94,0.020093380023345007
covo lagosta,2005,Guaiuba,1.84,119.94,0.01534100383525096
covo lagosta,2005,Dentao,1.36,119.94,0.01133900283475071
covo lagosta,2005,Sirigado,1.08,119.94,0.009004502251125564
covo lagosta,2005,Serra,1.07,119.94,0.008921127230281808
covo lagosta,2005,Cavala,1.04,119.94,0.008671002167750543
covo lagosta,2005,Pescada,1.04,119.94,0.008671002167750543
covo lagosta,2005,Pargo,0.91,119.94,0.007587126896781725
covo lagosta,2005,Outros,0.79,119.94,0.006586626646656662
covo lagosta,2005,Arabaiana,0.78,119.94,0.0065032516258129065
covo lagosta,2005,Dourado,0.68,119.94,0.005669501417375355
covo lagosta,2005,Agulhao,0.66,119.94,0.005502751375687845
covo lagosta,2005,Biquara,0.61,119.94,0.005085876271469068
covo lagosta,2005,Xareu,0.6000000000000001,119.94,0.005002501250625313
covo lagosta,2005,Caico,0.43,119.94,0.003585125896281474
covo lagosta,2005,Camarao,0.39,119.94,0.0032516258129064533
covo lagosta,2005,Bagre,0.29,119.94,0.002417875604468901
covo lagosta,2005,Bonito,0.29,119.94,0.002417875604468901
covo lagosta,2005,Cangulo,0.22,119.94,0.0018342504585626147
covo lagosta,2005,Camurupim,0.16,119.94,0.0013340003335000834
covo lagosta,2005,Sardinha,0.14,119.94,0.0011672502918125731
covo lagosta,2005,Albacora,0.13,119.94,0.001083875270968818
covo lagosta,2005,Agulha,0.1,119.94,0.0008337502084375521
covo lagosta,2005,Tainha,0.1,119.94,0.0008337502084375521
covo lagosta,2005,Cururuca,0.06,119.94,0.0005002501250625312
covo lagosta,2005,Camurim,0.04,119.94,0.00033350008337502084
covo lagosta,2005,Garoupa,0.04,119.94,0.00033350008337502084
covo lagosta,2003,Lagosta,19.62,19.62,1.0
coleta manual,2024,Marisco,52.0,207.49,0.25061448744517806
coleta manual,2024,Tainha,46.43,207.49,0.22376982023230035
coleta manual,2024,Buzios,35.37,207.49,0.17046604655646053
coleta manual,2024,Agulha,10.96,207.49,0.052821822738445226
coleta manual,2024,Caico,9.05,207.49,0.04361655983420888
coleta manual,2024,Guaiuba,7.6,207.49,0.03662827124198756
coleta manual,2024,Carapeba,6.7,207.49,0.032290712805436404
coleta manual,2024,Xareu,3.72,207.49,0.017928574871078126
coleta manual,2024,Bagre,3.69,207.49,0.01778398958985975
coleta manual,2024,Salema,3.64,207.49,0.017543014121162465
coleta manual,2024,Serra,3.38,207.49,0.016289941683936573
coleta manual,2024,Garajuba,3.0,207.49,0.014458528121837197
coleta manual,2024,Cavala,2.6,207.49,0.012530724372258904
coleta manual,2024,Pescada,1.99,207.49,0.009590823654152007
coleta manual,2024,Paru,1.9,207.49,0.00915706781049689
coleta manual,2024,Cioba,1.4,207.49,0.006747313123524025
coleta manual,2024,Arraia,1.37,207.49,0.006602727842305653
coleta manual,2024,Ariaco,1.28,207.49,0.006168971998650537
coleta manual,2024,Ova Voador,1.28,207.49,0.006168971998650537
coleta manual,2024,Outros,1.08,207.49,0.005205070123861391
coleta manual,2024,Dourado,0.9,207.49,0.004337558436551159
coleta manual,2024,Camurim,0.7,207.49,0.0033736565617620124
coleta manual,2024,Espada,0.7,207.49,0.0033736565617620124
coleta manual,2024,Cururuca,0.6,207.49,0.0028917056243674393
coleta manual,2024,Lagosta,0.6,207.49,0.0028917056243674393
coleta manual,2024,Pampo,0.53,207.49,0.002554339968191238
coleta manual,2024,Ubarana,0.45,207.49,0.0021687792182755795
coleta manual,2024,Arabaiana,0.41,207.49,0.00197599884331775
coleta manual,2024,Biquara,0.41,207.49,0.00197599884331775
coleta manual,2024,Bonito,0.4,207.49,0.001927803749578293
coleta manual,2024,Albacora,0.39,207.49,0.0018796086558388356
coleta manual,2024,Sardinha,0.37,207.49,0.0017832184683599208
coleta manual,2024,Peixe Galo,0.34,207.49,0.001638633187141549
coleta manual,2024,Sirigado,0.34,207.49,0.001638633187141549
coleta manual,2024,Caçao,0.3,207.49,0.0014458528121837197
coleta manual,2024,Pargo,0.3,207.49,0.0014458528121837197
coleta manual,2024,Peixe Voador,0.24,207.49,0.0011566822497469757
coleta manual,2024,Dentao,0.2,207.49,0.0009639018747891465
coleta manual,2024,Garoupa,0.2,207.49,0.0009639018747891465
coleta manual,2024,Beijupira,0.17,207.49,0.0008193165935707745
coleta manual,2024,Bicuda,0.15,207.49,0.0007229264060918598
coleta manual,2024,Camurupim,0.1,207.49,0.00048195093739457324
coleta manual,2024,Garabebeu,0.1,207.49,0.00048195093739457324
coleta manual,2024,Siri,0.07,207.49,0.00033736565617620127
coleta manual,2024,Agulhao,0.05,207.49,0.00024097546869728662
coleta manual,2024,Saramunete,0.03,207.49,0.00014458528121837197
coleta manual,2024,Budiao,0.0,207.49,0.0
coleta manual,2024,Camarao,0.0,207.49,0.0
coleta manual,2024,Cangulo,0.0,207.49,0.0
coleta manual,2024,Caranguejo,0.0,207.49,0.0
coleta manual,2024,Carauna,0.0,207.49,0.0
coleta manual,2024,Pirauna,0.0,207.49,0.0
coleta manual,2024,Polvo,0.0,207.49,0.0
coleta manual,2024,Tilapia,0.0,207.49,0.0
coleta manual,2023,Buzios,454.77,1995.75,0.227869222096956
coleta manual,2023,Tainha,243.87,1995.75,0.12219466366027809
coleta manual,2023,Marisco,227.57000000000002,1995.75,0.11402730802956283
coleta manual,2023,Sardinha,156.34,1995.75,0.07833646498809971
coleta manual,2023,Guaiuba,96.75999999999999,1995.75,0.048483026431166226
coleta manual,2023,Caico,82.28,1995.75,0.041227608668420394
coleta manual,2023,Ova Voador,81.14,1995.75,0.040656394839032946
coleta manual,2023,Serra,67.1,1995.75,0.03362144557184016
coleta manual,2023,Outros,64.39,1995.75,0.03226356006513842
coleta manual,2023,Carapeba,58.05,1995.75,0.02908680947012401
coleta manual,2023,Xareu,57.93,1995.75,0.029026681698609544
coleta manual,2023,Agulha,46.72,1995.75,0.02340974570963297
coleta manual,2023,Peixe Voador,38.64,1995.75,0.019361142427658774
coleta manual,2023,Dourado,29.97,1995.75,0.015016910935738443
coleta manual,2023,Cioba,28.380000000000003,1995.75,0.01422021796317174
coleta manual,2023,Garajuba,26.77,1995.75,0.013413503695352625
coleta manual,2023,Salema,23.759999999999998,1995.75,0.011905298759864711
coleta manual,2023,Caranguejo,19.47,1995.75,0.009755730928222472
coleta manual,2023,Pescada,18.88,1995.75,0.009460102718276337
coleta manual,2023,Cavala,18.27,1995.75,0.00915445321307779
coleta manual,2023,Ariaco,17.24,1995.75,0.008638356507578604
coleta manual,2023,Arraia,15.930000000000001,1995.75,0.00798196166854566
coleta manual,2023,Bagre,13.07,1995.75,0.0065489164474508334
coleta manual,2023,Albacora,10.95,1995.75,0.005486659150695227
coleta manual,2023,Espada,10.649999999999999,1995.75,0.005336339721909056
coleta manual,2023,Bonito,10.16,1995.75,0.0050908179882249785
coleta manual,2023,Garabebeu,9.43,1995.75,0.004725040711511963
coleta manual,2023,Pampo,8.620000000000001,1995.75,0.004319178253789303
coleta manual,2023,Cururuca,6.71,1995.75,0.003362144557184016
coleta manual,2023,Camurim,6.33,1995.75,0.0031717399473882
coleta manual,2023,Caçao,5.74,1995.75,0.0028761117374420647
coleta manual,2023,Biquara,5.68,1995.75,0.0028460478516848303
coleta manual,2023,Siri,4.8100000000000005,1995.75,0.002410121508204936
coleta manual,2023,Bicuda,4.54,1995.75,0.002274834022297382
coleta manual,2023,Ubarana,3.3899999999999997,1995.75,0.0016986095452837277
coleta manual,2023,Agulhao,3.3100000000000005,1995.75,0.0016585243642740827
coleta manual,2023,Camarao,3.06,1995.75,0.0015332581736189402
coleta manual,2023,Sirigado,2.58,1995.75,0.0012927470875610672
coleta manual,2023,Paru,2.38,1995.75,0.0011925341350369535
coleta manual,2023,Arabaiana,1.6,1995.75,0.00080170362019291
coleta manual,2023,Polvo,1.35,1995.75,0.0006764374295377678
coleta manual,2023,Peixe Galo,1.25,1995.75,0.0006263309532757109
coleta manual,2023,Pargo,1.17,1995.75,0.0005862457722660653
coleta manual,2023,Lagosta,1.09,1995.75,0.00054616059125642
coleta manual,2023,Dentao,1.07,1995.75,0.0005361392960040086
coleta manual,2023,Beijupira,0.86,1995.75,0.0004309156958536891
coleta manual,2023,Camurupim,0.75,1995.75,0.0003757985719654265
coleta manual,2023,Garoupa,0.46,1995.75,0.00023048979080546162
coleta manual,2023,Tilapia,0.22,1995.75,0.00011023424777652512
coleta manual,2023,Pirauna,0.14,1995.75,7.014906676687963e-05
coleta manual,2023,Carauna,0.09,1995.75,4.509582863585118e-05
coleta manual,2023,Budiao,0.03,1995.75,1.503194287861706e-05
coleta manual,2023,Saramunete,0.03,1995.75,1.503194287861706e-05
coleta manual,2023,Cangulo,0.0,1995.75,0.0
coleta manual,2022,Buzios,320.03,1700.55,0.18819205551145216
coleta manual,2022,Tainha,168.91,1700.55,0.0993266884243333
coleta manual,2022,Marisco,154.6,1700.55,0.09091176384111023
coleta manual,2022,Guaiuba,153.79999999999998,1700.55,0.0904413278057099
coleta manual,2022,Ova Voador,129.64,1700.55,0.0762341595366205
coleta manual,2022,Sardinha,126.33,1700.55,0.07428773044015172
coleta manual,2022,Agulha,75.09,1700.55,0.04415630237276175
coleta manual,2022,Caico,70.31,1700.55,0.04134544706124489
coleta manual,2022,Serra,63.05,1700.55,0.037076240039987066
coleta manual,2022,Outros,62.24,1700.55,0.03659992355414425
coleta manual,2022,Carapeba,43.1,1700.55,0.02534474140719179
coleta manual,2022,Cioba,35.699999999999996,1700.55,0.020993208079738906
coleta manual,2022,Garajuba,31.3,1700.55,0.018405809885037195
coleta manual,2022,Ariaco,26.169999999999998,1700.55,0.015389138808032695
coleta manual,2022,Salema,23.23,1700.55,0.01366028637793655
coleta manual,2022,Peixe Voador,18.919999999999998,1700.55,0.01112581223721737
coleta manual,2022,Bagre,17.12,1700.55,0.01006733115756667
coleta manual,2022,Cavala,17.1,1700.55,0.010055570256681664
coleta manual,2022,Caranguejo,16.5,1700.55,0.009702743230131428
coleta manual,2022,Dourado,16.2,1700.55,0.00952632971685631
coleta manual,2022,Pescada,14.02,1700.55,0.008244391520390462
coleta manual,2022,Arraia,13.479999999999999,1700.55,0.007926847196495251
coleta manual,2022,Xareu,11.42,1700.55,0.006715474405339449
coleta manual,2022,Bonito,11.14,1700.55,0.006550821792949341
coleta manual,2022,Siri,8.41,1700.55,0.004945458822145777
coleta manual,2022,Albacora,5.88,1700.55,0.003457704860192291
coleta manual,2022,Biquara,5.869999999999999,1700.55,0.0034518244097497867
coleta manual,2022,Cururuca,5.8,1700.55,0.0034106612566522595
coleta manual,2022,Sirigado,4.930000000000001,1700.55,0.002899062068154421
coleta manual,2022,Caçao,4.9,1700.55,0.002881420716826909
coleta manual,2022,Bicuda,4.4,1700.55,0.0025873981947017143
coleta manual,2022,Espada,4.4,1700.55,0.0025873981947017143
coleta manual,2022,Pampo,4.2700000000000005,1700.55,0.0025109523389491638
coleta manual,2022,Garabebeu,4.2,1700.55,0.0024697891858516366
coleta manual,2022,Peixe Galo,3.74,1700.55,0.002199288465496457
coleta manual,2022,Camurim,3.2,1700.55,0.0018817441416012469
coleta manual,2022,Paru,3.2,1700.55,0.0018817441416012469
coleta manual,2022,Agulhao,2.87,1700.55,0.0016876892769986183
coleta manual,2022,Pargo,2.5,1700.55,0.001470112610625974
coleta manual,2022,Dentao,2.3,1700.55,0.001352503601775896
coleta manual,2022,Ubarana,2.04,1700.55,0.0011996118902707948
coleta manual,2022,Camarao,1.9,1700.55,0.0011172855840757402
coleta manual,2022,Arabaiana,1.82,1700.55,0.001070241980535709
coleta manual,2022,Beijupira,1.75,1700.55,0.0010290788274381819
coleta manual,2022,Garoupa,1.5,1700.55,0.0008820675663755844
coleta manual,2022,Camurupim,1.0,1700.55,0.0005880450442503896
coleta manual,2022,Lagosta,0.1,1700.55,5.8804504425038965e-05
coleta manual,2022,Polvo,0.07,1700.55,4.1163153097527276e-05
coleta manual,2022,Cangulo,0.05,1700.55,2.9402252212519482e-05
coleta manual,2022,Tilapia,0.04,1700.55,2.3521801770015584e-05
coleta manual,2022,Budiao,0.01,1700.55,5.880450442503896e-06
coleta manual,2022,Carauna,0.0,1700.55,0.0
coleta manual,2022,Pirauna,0.0,1700.55,0.0
coleta manual,2022,Saramunete,0.0,1700.55,0.0
coleta manual,2021,Buzios,249.29,1512.05,0.1648688866108925
coleta manual,2021,Tainha,171.47,1512.05,0.11340233457888298
coleta manual,2021,Ova Voador,167.56,1512.05,0.1108164412552495
coleta manual,2021,Guaiuba,163.68,1512.05,0.10825038854535235
coleta manual,2021,Sardinha,111.83,1512.05,0.0739591944710823
coleta manual,2021,Agulha,93.18,1512.05,0.06162494626500447
coleta manual,2021,Marisco,75.05,1512.05,0.04963460203035614
coleta manual,2021,Outros,53.11,1512.05,0.035124499851195395
coleta manual,2021,Caico,51.32,1512.05,0.03394067656492841
coleta manual,2021,Peixe Voador,47.35,1512.05,0.031315102013822295
coleta manual,2021,Serra,38.089999999999996,1512.05,0.02519096590721206
coleta manual,2021,Carapeba,36.77,1512.05,0.024317978902814064
coleta manual,2021,Caranguejo,28.0,1512.05,0.018517906153897028
coleta manual,2021,Dourado,26.75,1512.05,0.017691213914883767
coleta manual,2021,Cioba,20.29,1512.05,0.013418868423663239
coleta manual,2021,Salema,18.84,1512.05,0.012459905426407857
coleta manual,2021,Cavala,15.09,1512.05,0.009979828709368076
coleta manual,2021,Ariaco,12.34,1512.05,0.008161105783538904
coleta manual,2021,Arraia,12.05,1512.05,0.007969313184087829
coleta manual,2021,Xareu,12.05,1512.05,0.007969313184087829
coleta manual,2021,Garajuba,11.63,1512.05,0.007691544591779373
coleta manual,2021,Bagre,11.379999999999999,1512.05,0.00752620614397672
coleta manual,2021,Pescada,8.19,1512.05,0.00541648755001488
coleta manual,2021,Bonito,7.99,1512.05,0.005284216791772759
coleta manual,2021,Camarao,7.22,1512.05,0.004774974372540591
coleta manual,2021,Caçao,5.38,1512.05,0.0035580833967130718
coleta manual,2021,Siri,5.33,1512.05,0.0035250157071525412
coleta manual,2021,Pampo,5.0600000000000005,1512.05,0.0033464501835256777
coleta manual,2021,Bicuda,5.0,1512.05,0.003306768956053041
coleta manual,2021,Camurim,4.930000000000001,1512.05,0.0032604741906682986
coleta manual,2021,Garabebeu,3.9,1512.05,0.0025792797857213715
coleta manual,2021,Albacora,3.49,1512.05,0.0023081247313250226
coleta manual,2021,Biquara,3.3600000000000003,1512.05,0.0022221487384676436
coleta manual,2021,Agulhao,3.0700000000000003,1512.05,0.002030356139016567
coleta manual,2021,Espada,2.61,1512.05,0.0017261333950596871
coleta manual,2021,Garoupa,2.56,1512.05,0.0016930657054991568
coleta manual,2021,Arabaiana,2.51,1512.05,0.0016599980159386263
coleta manual,2021,Cururuca,2.51,1512.05,0.0016599980159386263
coleta manual,2021,Ubarana,1.93,1512.05,0.0012764128170364736
coleta manual,2021,Paru,1.78,1512.05,0.0011772097483548824
coleta manual,2021,Sirigado,1.66,1512.05,0.0010978472934096094
coleta manual,2021,Pargo,1.4100000000000001,1512.05,0.0009325088456069576
coleta manual,2021,Peixe Galo,1.37,1512.05,0.0009060546939585332
coleta manual,2021,Dentao,1.1600000000000001,1512.05,0.0007671703978043055
coleta manual,2021,Camurupim,1.04,1512.05,0.0006878079428590325
coleta manual,2021,Tilapia,0.8200000000000001,1512.05,0.0005423101087926988
coleta manual,2021,Budiao,0.19,1512.05,0.00012565722033001554
coleta manual,2021,Beijupira,0.18,1512.05,0.00011904368241790946
coleta manual,2021,Polvo,0.09,1512.05,5.952184120895473e-05
coleta manual,2021,Saramunete,0.08,1512.05,5.290830329684865e-05
coleta manual,2021,Carauna,0.06,1512.05,3.9681227472636486e-05
coleta manual,2021,Cangulo,0.03,1512.05,1.9840613736318243e-05
coleta manual,2021,Pirauna,0.02,1512.05,1.3227075824212163e-05
coleta manual,2021,Lagosta,0.0,1512.05,0.0
coleta manual,2020,Buzios,438.4,1550.3899999999999,0.28276756171027934
coleta manual,2020,Tainha,183.10000000000002,1550.3899999999999,0.11809931694605875
coleta manual,2020,Sardinha,151.29,1550.3899999999999,0.09758189874805695
coleta manual,2020,Ova Voador,104.06,1550.3899999999999,0.06711859596617625
coleta manual,2020,Peixe Voador,78.61999999999999,1550.3899999999999,0.050709821399776825
coleta manual,2020,Caico,74.65,1550.3899999999999,0.048149175368778184
coleta manual,2020,Guaiuba,66.64,1550.3899999999999,0.04298273337676327
coleta manual,2020,Outros,46.19,1550.3899999999999,0.029792503821619076
coleta manual,2020,Serra,43.13,1550.3899999999999,0.02781880688084934
coleta manual,2020,Espada,38.04,1550.3899999999999,0.02453576196956895
coleta manual,2020,Dourado,36.589999999999996,1550.3899999999999,0.0236005134192042
coleta manual,2020,Carapeba,34.3,1550.3899999999999,0.02212346570862815
coleta manual,2020,Marisco,34.120000000000005,1550.3899999999999,0.02200736588858288
coleta manual,2020,Agulha,33.06,1550.3899999999999,0.021323666948316233
coleta manual,2020,Cioba,21.64,1550.3899999999999,0.013957778365443535
coleta manual,2020,Pescada,15.819999999999999,1550.3899999999999,0.010203884183979516
coleta manual,2020,Garajuba,15.39,1550.3899999999999,0.00992653461387135
coleta manual,2020,Bicuda,13.479999999999999,1550.3899999999999,0.008694586523390889
coleta manual,2020,Ariaco,12.98,1550.3899999999999,0.008372087023265114
coleta manual,2020,Salema,12.64,1550.3899999999999,0.008152787363179589
coleta manual,2020,Siri,10.7,1550.3899999999999,0.006901489302691581
coleta manual,2020,Xareu,9.25,1550.3899999999999,0.005966240752326835
coleta manual,2020,Cavala,8.23,1550.3899999999999,0.005308341772070254
coleta manual,2020,Bonito,7.220000000000001,1550.3899999999999,0.004656892781816189
