local,year,species,sp_production_ton
PORTO DO MANGUE,2014,Tainha,28.2
PORTO DO MANGUE,2014,Tilapia,0.1
PORTO DO MANGUE,2015,Agulha,0.4
PORTO DO MANGUE,2015,Agulhao,0.0
PORTO DO MANGUE,2015,Albacora,0.1
PORTO DO MANGUE,2015,Arabaiana,0.4
PORTO DO MANGUE,2015,Ariaco,25.4
PORTO DO MANGUE,2015,Arraia,12.8
PORTO DO MANGUE,2015,Bagre,7.4
PORTO DO MANGUE,2015,Beijupira,0.7
PORTO DO MANGUE,2015,Bicuda,1.4
PORTO DO MANGUE,2015,Biquara,6.7
PORTO DO MANGUE,2015,Bonito,3.2
PORTO DO MANGUE,2015,Budiao,0.0
PORTO DO MANGUE,2015,Buzios,2.4
PORTO DO MANGUE,2015,Caico,4.6
PORTO DO MANGUE,2015,Camarao,8.8
PORTO DO MANGUE,2015,Camurim,5.6
PORTO DO MANGUE,2015,Camurupim,1.1
PORTO DO MANGUE,2015,Cangulo,0.1
PORTO DO MANGUE,2015,Caranguejo,9.1
PORTO DO MANGUE,2015,Carapeba,9.3
PORTO DO MANGUE,2015,Carauna,0.0
PORTO DO MANGUE,2015,Cavala,1.9
PORTO DO MANGUE,2015,Caçao,1.2
PORTO DO MANGUE,2015,Cioba,8.4
PORTO DO MANGUE,2015,Cururuca,2.9
PORTO DO MANGUE,2015,Dentao,0.2
PORTO DO MANGUE,2015,Dourado,0.4
PORTO DO MANGUE,2015,Espada,0.3
PORTO DO MANGUE,2015,Garabebeu,0.0
PORTO DO MANGUE,2015,Garajuba,10.6
PORTO DO MANGUE,2015,Garoupa,0.0
PORTO DO MANGUE,2015,Guaiuba,12.7
PORTO DO MANGUE,2015,Lagosta,21.9
PORTO DO MANGUE,2015,Marisco,0.1
PORTO DO MANGUE,2015,Outros,10.2
PORTO DO MANGUE,2015,Ova Voador,0.0
PORTO DO MANGUE,2015,Pargo,1.4
PORTO DO MANGUE,2015,Paru,2.9
PORTO DO MANGUE,2015,Peixe Galo,1.7
PORTO DO MANGUE,2015,Peixe Voador,0.0
PORTO DO MANGUE,2015,Pescada,4.6
PORTO DO MANGUE,2015,Pirauna,0.0
PORTO DO MANGUE,2015,Polvo,1.9
PORTO DO MANGUE,2015,Salema,1.3
PORTO DO MANGUE,2015,Saramunete,0.0
PORTO DO MANGUE,2015,Sardinha,0.1
PORTO DO MANGUE,2015,Serra,9.7
PORTO DO MANGUE,2015,Siri,0.5
PORTO DO MANGUE,2015,Sirigado,0.7
PORTO DO MANGUE,2015,Tainha,20.8
PORTO DO MANGUE,2015,Tilapia,1.3
PORTO DO MANGUE,2015,Ubarana,0.1
PORTO DO MANGUE,2015,Xareu,0.9
PORTO DO MANGUE,2016,Agulha,0.8
PORTO DO MANGUE,2016,Albacora,0.3
PORTO DO MANGUE,2016,Arabaiana,0.4
PORTO DO MANGUE,2016,Ariaco,52.9
PORTO DO MANGUE,2016,Arraia,16.3
PORTO DO MANGUE,2016,Bagre,18.1
PORTO DO MANGUE,2016,Biquara,4.9
PORTO DO MANGUE,2016,Bonito,3.9
PORTO DO MANGUE,2016,Buzios,9.8
PORTO DO MANGUE,2016,Caico,26.4
PORTO DO MANGUE,2016,Camarao,23.6
PORTO DO MANGUE,2016,Camurim,14.0
PORTO DO MANGUE,2016,Camurupim,1.8
PORTO DO MANGUE,2016,Caranguejo,18.2
PORTO DO MANGUE,2016,Carapeba,22.9
PORTO DO MANGUE,2016,Cavala,3.4
PORTO DO MANGUE,2016,Caçao,3.0
PORTO DO MANGUE,2016,Cioba,11.8
PORTO DO MANGUE,2016,Cururuca,9.5
PORTO DO MANGUE,2016,Dentao,0.3
PORTO DO MANGUE,2016,Dourado,1.3
PORTO DO MANGUE,2016,Espada,34.4
PORTO DO MANGUE,2016,Garabebeu,0.2
PORTO DO MANGUE,2016,Garajuba,21.3
PORTO DO MANGUE,2016,Garoupa,0.1
PORTO DO MANGUE,2016,Guaiuba,21.6
PORTO DO MANGUE,2016,Lagosta,49.5
PORTO DO MANGUE,2016,Marisco,0.6
PORTO DO MANGUE,2016,Outros,33.9
PORTO DO MANGUE,2016,Ova Voador,0.0
PORTO DO MANGUE,2016,Pargo,0.9
PORTO DO MANGUE,2016,Paru,8.7
PORTO DO MANGUE,2016,Peixe Galo,3.3
PORTO DO MANGUE,2016,Peixe Voador,0.1
PORTO DO MANGUE,2016,Pescada,15.9
PORTO DO MANGUE,2016,Polvo,1.5
PORTO DO MANGUE,2016,Salema,2.3
PORTO DO MANGUE,2016,Sardinha,1.4
PORTO DO MANGUE,2016,Serra,20.7
PORTO DO MANGUE,2016,Siri,1.0
PORTO DO MANGUE,2016,Sirigado,1.1
PORTO DO MANGUE,2016,Tainha,44.3
PORTO DO MANGUE,2016,Tilapia,21.7
PORTO DO MANGUE,2017,Agulha,22.2
PORTO DO MANGUE,2017,Albacora,52.0
PORTO DO MANGUE,2017,Arabaiana,0.5
PORTO DO MANGUE,2017,Ariaco,52.7
PORTO DO MANGUE,2017,Bagre,16.2
PORTO DO MANGUE,2017,Biquara,35.0
PORTO DO MANGUE,2017,Bonito,3.5
PORTO DO MANGUE,2017,Buzios,33.6
PORTO DO MANGUE,2017,Caico,26.8
PORTO DO MANGUE,2017,Camarao,19.7
PORTO DO MANGUE,2017,Camurim,17.9
PORTO DO MANGUE,2017,Camurupim,3.4
PORTO DO MANGUE,2017,Caranguejo,14.5
PORTO DO MANGUE,2017,Carapeba,29.4
PORTO DO MANGUE,2017,Cavala,3.0
PORTO DO MANGUE,2017,Caçao,3.0
PORTO DO MANGUE,2017,Cururuca,12.7
PORTO DO MANGUE,2017,Dentao,0.3
PORTO DO MANGUE,2017,Dourado,9.4
PORTO DO MANGUE,2017,Garabebeu,0.0
PORTO DO MANGUE,2017,Garajuba,28.2
PORTO DO MANGUE,2017,Garoupa,0.0
PORTO DO MANGUE,2017,Guaiuba,18.6
PORTO DO MANGUE,2017,Lagosta,23.1
PORTO DO MANGUE,2017,Marisco,0.9
PORTO DO MANGUE,2017,Outros,45.1
PORTO DO MANGUE,2017,Pargo,0.8
PORTO DO MANGUE,2017,Paru,11.5
PORTO DO MANGUE,2017,Peixe Galo,3.3
PORTO DO MANGUE,2017,Peixe Voador,1.3
PORTO DO MANGUE,2017,Polvo,1.7
PORTO DO MANGUE,2017,Salema,2.5
PORTO DO MANGUE,2017,Sardinha,24.0
PORTO DO MANGUE,2017,Serra,2.9
PORTO DO MANGUE,2017,Siri,0.9
PORTO DO MANGUE,2017,Sirigado,1.7
PORTO DO MANGUE,2017,Tainha,0.9
PORTO DO MANGUE,2017,Tilapia,5.8
PORTO DO MANGUE,2018,Agulha,1.0
PORTO DO MANGUE,2018,Agulhao,0.0
PORTO DO MANGUE,2018,Albacora,0.0
PORTO DO MANGUE,2018,Arabaiana,0.2
PORTO DO MANGUE,2018,Ariaco,15.9
PORTO DO MANGUE,2018,Arraia,5.1
PORTO DO MANGUE,2018,Bagre,5.1
PORTO DO MANGUE,2018,Beijupira,0.3
PORTO DO MANGUE,2018,Bicuda,0.9
PORTO DO MANGUE,2018,Biquara,0.7
PORTO DO MANGUE,2018,Bonito,1.7
PORTO DO MANGUE,2018,Budiao,0.1
PORTO DO MANGUE,2018,Buzios,2.8
PORTO DO MANGUE,2018,Caico,11.0
PORTO DO MANGUE,2018,Camarao,7.2
PORTO DO MANGUE,2018,Camurim,3.7
PORTO DO MANGUE,2018,Camurupim,0.7
PORTO DO MANGUE,2018,Cangulo,0.0
PORTO DO MANGUE,2018,Caranguejo,16.4
PORTO DO MANGUE,2018,Carapeba,2.6
PORTO DO MANGUE,2018,Carauna,0.0
PORTO DO MANGUE,2018,Cavala,1.5
PORTO DO MANGUE,2018,Caçao,0.4
PORTO DO MANGUE,2018,Cioba,5.0
PORTO DO MANGUE,2018,Cururuca,2.0
PORTO DO MANGUE,2018,Dentao,0.1
PORTO DO MANGUE,2018,Dourado,0.2
PORTO DO MANGUE,2018,Espada,1.2
PORTO DO MANGUE,2018,Garabebeu,0.0
PORTO DO MANGUE,2018,Garajuba,7.8
PORTO DO MANGUE,2018,Garoupa,0.0
PORTO DO MANGUE,2018,Guaiuba,3.3
PORTO DO MANGUE,2018,Lagosta,9.1
PORTO DO MANGUE,2018,Marisco,0.0
PORTO DO MANGUE,2018,Outros,3.1
PORTO DO MANGUE,2018,Ova Voador,0.0
PORTO DO MANGUE,2018,Pampo,1.2
PORTO DO MANGUE,2018,Pargo,0.0
PORTO DO MANGUE,2018,Paru,3.0
PORTO DO MANGUE,2018,Peixe Galo,0.4
PORTO DO MANGUE,2018,Peixe Voador,0.0
PORTO DO MANGUE,2018,Pescada,4.7
PORTO DO MANGUE,2018,Pirauna,0.0
PORTO DO MANGUE,2018,Polvo,2.2
PORTO DO MANGUE,2018,Salema,0.8
PORTO DO MANGUE,2018,Sardinha,0.2
PORTO DO MANGUE,2018,Serra,16.3
PORTO DO MANGUE,2018,Siri,0.4
PORTO DO MANGUE,2018,Sirigado,1.5
PORTO DO MANGUE,2018,Tainha,9.3
PORTO DO MANGUE,2018,Tilapia,0.1
PORTO DO MANGUE,2018,Ubarana,0.1
PORTO DO MANGUE,2018,Xareu,0.1
PORTO DO MANGUE,2019,Agulha,0.58
PORTO DO MANGUE,2019,Agulhao,0.0
PORTO DO MANGUE,2019,Albacora,0.06
PORTO DO MANGUE,2019,Arabaiana,0.23
PORTO DO MANGUE,2019,Ariaco,30.28
PORTO DO MANGUE,2019,Arraia,10.79
PORTO DO MANGUE,2019,Bagre,8.51
PORTO DO MANGUE,2019,Beijupira,0.97
PORTO DO MANGUE,2019,Bicuda,6.31
PORTO DO MANGUE,2019,Biquara,0.83
PORTO DO MANGUE,2019,Bonito,7.37
PORTO DO MANGUE,2019,Budiao,0.0
PORTO DO MANGUE,2019,Buzios,24.39
PORTO DO MANGUE,2019,Caico,22.93
PORTO DO MANGUE,2019,Camarao,23.72
PORTO DO MANGUE,2019,Camurim,7.87
PORTO DO MANGUE,2019,Camurupim,2.71
PORTO DO MANGUE,2019,Cangulo,0.04
PORTO DO MANGUE,2019,Caranguejo,36.98
PORTO DO MANGUE,2019,Carapeba,12.24
PORTO DO MANGUE,2019,Carauna,0.19
PORTO DO MANGUE,2019,Cavala,3.59
PORTO DO MANGUE,2019,Caçao,2.46
PORTO DO MANGUE,2019,Cioba,7.4
PORTO DO MANGUE,2019,Cururuca,6.08
PORTO DO MANGUE,2019,Dentao,0.47
PORTO DO MANGUE,2019,Dourado,0.15
PORTO DO MANGUE,2019,Espada,23.53
PORTO DO MANGUE,2019,Garabebeu,0.29
PORTO DO MANGUE,2019,Garajuba,15.11
PORTO DO MANGUE,2019,Garoupa,0.08
PORTO DO MANGUE,2019,Guaiuba,5.78
PORTO DO MANGUE,2019,Lagosta,26.99
PORTO DO MANGUE,2019,Marisco,0.03
PORTO DO MANGUE,2019,Outros,8.41
PORTO DO MANGUE,2019,Ova Voador,0.0
PORTO DO MANGUE,2019,Pampo,2.38
PORTO DO MANGUE,2019,Pargo,0.04
PORTO DO MANGUE,2019,Paru,4.41
PORTO DO MANGUE,2019,Peixe Galo,3.28
PORTO DO MANGUE,2019,Peixe Voador,0.0
PORTO DO MANGUE,2019,Pescada,7.75
PORTO DO MANGUE,2019,Pirauna,0.03
PORTO DO MANGUE,2019,Polvo,2.47
PORTO DO MANGUE,2019,Salema,2.58
PORTO DO MANGUE,2019,Saramunete,0.0
PORTO DO MANGUE,2019,Sardinha,0.22
PORTO DO MANGUE,2019,Serra,30.82
PORTO DO MANGUE,2019,Siri,12.64
PORTO DO MANGUE,2019,Sirigado,4.75
PORTO DO MANGUE,2019,Tainha,28.32
PORTO DO MANGUE,2019,Tilapia,0.16
PORTO DO MANGUE,2019,Ubarana,0.44
PORTO DO MANGUE,2019,Xareu,0.88
PORTO DO MANGUE,2020,Agulha,0.73
PORTO DO MANGUE,2020,Agulhao,0.0
PORTO DO MANGUE,2020,Albacora,0.11
PORTO DO MANGUE,2020,Arabaiana,1.37
PORTO DO MANGUE,2020,Ariaco,38.84
PORTO DO MANGUE,2020,Arraia,10.27
PORTO DO MANGUE,2020,Bagre,1.84
PORTO DO MANGUE,2020,Beijupira,0.44
PORTO DO MANGUE,2020,Bicuda,3.44
PORTO DO MANGUE,2020,Biquara,1.36
PORTO DO MANGUE,2020,Bonito,3.36
PORTO DO MANGUE,2020,Budiao,0.07
PORTO DO MANGUE,2020,Buzios,1.01
PORTO DO MANGUE,2020,Caico,17.08
PORTO DO MANGUE,2020,Camarao,14.11
PORTO DO MANGUE,2020,Camurim,12.86
PORTO DO MANGUE,2020,Camurupim,1.09
PORTO DO MANGUE,2020,Cangulo,0.0
PORTO DO MANGUE,2020,Caranguejo,35.49
PORTO DO MANGUE,2020,Carapeba,11.26
PORTO DO MANGUE,2020,Carauna,0.15
PORTO DO MANGUE,2020,Cavala,2.52
PORTO DO MANGUE,2020,Caçao,2.94
PORTO DO MANGUE,2020,Cioba,13.46
PORTO DO MANGUE,2020,Cururuca,9.03
PORTO DO MANGUE,2020,Dentao,0.55
PORTO DO MANGUE,2020,Dourado,0.21
PORTO DO MANGUE,2020,Espada,1.19
PORTO DO MANGUE,2020,Garabebeu,0.39
PORTO DO MANGUE,2020,Garajuba,13.7
PORTO DO MANGUE,2020,Garoupa,0.03
PORTO DO MANGUE,2020,Guaiuba,7.34
PORTO DO MANGUE,2020,Lagosta,30.41
PORTO DO MANGUE,2020,Marisco,0.0
PORTO DO MANGUE,2020,Outros,4.78
PORTO DO MANGUE,2020,Ova Voador,0.11
PORTO DO MANGUE,2020,Pampo,1.45
PORTO DO MANGUE,2020,Pargo,0.76
PORTO DO MANGUE,2020,Paru,5.52
PORTO DO MANGUE,2020,Peixe Galo,1.2
PORTO DO MANGUE,2020,Peixe Voador,0.01
PORTO DO MANGUE,2020,Pescada,3.72
PORTO DO MANGUE,2020,Pirauna,0.0
PORTO DO MANGUE,2020,Polvo,1.23
PORTO DO MANGUE,2020,Salema,2.24
PORTO DO MANGUE,2020,Saramunete,0.0
PORTO DO MANGUE,2020,Sardinha,0.1
PORTO DO MANGUE,2020,Serra,27.73
PORTO DO MANGUE,2020,Siri,7.28
PORTO DO MANGUE,2020,Sirigado,5.95
PORTO DO MANGUE,2020,Tainha,22.35
PORTO DO MANGUE,2020,Tilapia,0.0
PORTO DO MANGUE,2020,Ubarana,0.11
PORTO DO MANGUE,2020,Xareu,0.5
PORTO DO MANGUE,2021,Agulha,2.01
PORTO DO MANGUE,2021,Agulhao,0.0
PORTO DO MANGUE,2021,Albacora,0.17
PORTO DO MANGUE,2021,Arabaiana,1.09
PORTO DO MANGUE,2021,Ariaco,54.23
PORTO DO MANGUE,2021,Arraia,12.04
PORTO DO MANGUE,2021,Bagre,7.73
PORTO DO MANGUE,2021,Beijupira,0.83
PORTO DO MANGUE,2021,Bicuda,2.39
PORTO DO MANGUE,2021,Biquara,3.1
PORTO DO MANGUE,2021,Bonito,4.07
PORTO DO MANGUE,2021,Budiao,0.16
PORTO DO MANGUE,2021,Buzios,5.28
PORTO DO MANGUE,2021,Caico,25.87
PORTO DO MANGUE,2021,Camarao,4.76
PORTO DO MANGUE,2021,Camurim,14.23
PORTO DO MANGUE,2021,Camurupim,0.97
PORTO DO MANGUE,2021,Cangulo,0.07
PORTO DO MANGUE,2021,Caranguejo,25.71
PORTO DO MANGUE,2021,Carapeba,12.38
PORTO DO MANGUE,2021,Carauna,1.98
PORTO DO MANGUE,2021,Cavala,2.61
PORTO DO MANGUE,2021,Caçao,3.27
PORTO DO MANGUE,2021,Cioba,11.96
PORTO DO MANGUE,2021,Cururuca,8.06
PORTO DO MANGUE,2021,Dentao,0.09
PORTO DO MANGUE,2021,Dourado,0.37
PORTO DO MANGUE,2021,Espada,0.03
PORTO DO MANGUE,2021,Garabebeu,0.07
PORTO DO MANGUE,2021,Garajuba,17.26
PORTO DO MANGUE,2021,Garoupa,0.02
PORTO DO MANGUE,2021,Guaiuba,23.46
PORTO DO MANGUE,2021,Lagosta,38.76
PORTO DO MANGUE,2021,Marisco,0.2
PORTO DO MANGUE,2021,Outros,3.32
PORTO DO MANGUE,2021,Ova Voador,0.93
PORTO DO MANGUE,2021,Pampo,1.62
PORTO DO MANGUE,2021,Pargo,0.58
PORTO DO MANGUE,2021,Paru,8.51
PORTO DO MANGUE,2021,Peixe Galo,0.86
PORTO DO MANGUE,2021,Peixe Voador,0.02
PORTO DO MANGUE,2021,Pescada,3.78
PORTO DO MANGUE,2021,Pirauna,0.08
PORTO DO MANGUE,2021,Polvo,1.27
PORTO DO MANGUE,2021,Salema,1.59
PORTO DO MANGUE,2021,Saramunete,0.0
PORTO DO MANGUE,2021,Sardinha,0.14
PORTO DO MANGUE,2021,Serra,13.12
PORTO DO MANGUE,2021,Siri,4.54
PORTO DO MANGUE,2021,Sirigado,1.23
PORTO DO MANGUE,2021,Tainha,25.7
PORTO DO MANGUE,2021,Tilapia,0.11
PORTO DO MANGUE,2021,Ubarana,1.12
PORTO DO MANGUE,2021,Xareu,0.89
PORTO DO MANGUE,2022,Agulha,1.57
PORTO DO MANGUE,2022,Agulhao,0.0
PORTO DO MANGUE,2022,Albacora,241.02
PORTO DO MANGUE,2022,Arabaiana,0.84
PORTO DO MANGUE,2022,Ariaco,67.98
PORTO DO MANGUE,2022,Arraia,9.01
PORTO DO MANGUE,2022,Bagre,8.53
PORTO DO MANGUE,2022,Beijupira,0.71
PORTO DO MANGUE,2022,Bicuda,2.11
PORTO DO MANGUE,2022,Biquara,3.02
PORTO DO MANGUE,2022,Bonito,7.84
PORTO DO MANGUE,2022,Budiao,0.88
PORTO DO MANGUE,2022,Buzios,1.6
PORTO DO MANGUE,2022,Caico,23.0
PORTO DO MANGUE,2022,Camarao,1.4
PORTO DO MANGUE,2022,Camurim,29.2
PORTO DO MANGUE,2022,Camurupim,1.3
PORTO DO MANGUE,2022,Cangulo,0.0
PORTO DO MANGUE,2022,Caranguejo,22.6
PORTO DO MANGUE,2022,Carapeba,21.0
PORTO DO MANGUE,2022,Carauna,1.34
PORTO DO MANGUE,2022,Cavala,1.6
PORTO DO MANGUE,2022,Caçao,3.8
PORTO DO MANGUE,2022,Cioba,11.4
PORTO DO MANGUE,2022,Cururuca,18.3
PORTO DO MANGUE,2022,Dentao,0.1
PORTO DO MANGUE,2022,Dourado,0.3
PORTO DO MANGUE,2022,Espada,0.2
PORTO DO MANGUE,2022,Garabebeu,0.3
PORTO DO MANGUE,2022,Garajuba,25.1
PORTO DO MANGUE,2022,Garoupa,0.1
PORTO DO MANGUE,2022,Guaiuba,18.0
PORTO DO MANGUE,2022,Lagosta,31.7
PORTO DO MANGUE,2022,Marisco,0.0
PORTO DO MANGUE,2022,Outros,12.03
PORTO DO MANGUE,2022,Ova Voador,0.02
PORTO DO MANGUE,2022,Pampo,2.71
PORTO DO MANGUE,2022,Pargo,0.0
PORTO DO MANGUE,2022,Paru,5.2
PORTO DO MANGUE,2022,Peixe Galo,1.39
PORTO DO MANGUE,2022,Peixe Voador,0.0
PORTO DO MANGUE,2022,Pescada,6.5
PORTO DO MANGUE,2022,Pirauna,0.06
PORTO DO MANGUE,2022,Polvo,1.55
PORTO DO MANGUE,2022,Salema,2.39
PORTO DO MANGUE,2022,Saramunete,0.0
PORTO DO MANGUE,2022,Sardinha,0.04
PORTO DO MANGUE,2022,Serra,24.99
PORTO DO MANGUE,2022,Siri,7.35
PORTO DO MANGUE,2022,Sirigado,1.16
PORTO DO MANGUE,2022,Tainha,25.96
PORTO DO MANGUE,2022,Tilapia,0.09
PORTO DO MANGUE,2022,Ubarana,0.74
PORTO DO MANGUE,2022,Xareu,1.24
PORTO DO MANGUE,2023,Agulha,1.27
PORTO DO MANGUE,2023,Agulhao,0.03
PORTO DO MANGUE,2023,Albacora,150.5
PORTO DO MANGUE,2023,Arabaiana,0.36
PORTO DO MANGUE,2023,Ariaco,46.24
PORTO DO MANGUE,2023,Arraia,5.23
PORTO DO MANGUE,2023,Bagre,5.68
PORTO DO MANGUE,2023,Beijupira,0.43
PORTO DO MANGUE,2023,Bicuda,1.18
PORTO DO MANGUE,2023,Biquara,1.48
PORTO DO MANGUE,2023,Bonito,4.39
PORTO DO MANGUE,2023,Budiao,0.0
PORTO DO MANGUE,2023,Buzios,2.46
PORTO DO MANGUE,2023,Caico,19.52
PORTO DO MANGUE,2023,Camarao,1.76
PORTO DO MANGUE,2023,Camurim,23.65
PORTO DO MANGUE,2023,Camurupim,3.19
PORTO DO MANGUE,2023,Cangulo,0.0
PORTO DO MANGUE,2023,Caranguejo,23.66
PORTO DO MANGUE,2023,Carapeba,20.63
PORTO DO MANGUE,2023,Carauna,0.03
PORTO DO MANGUE,2023,Cavala,1.48
PORTO DO MANGUE,2023,Caçao,3.19
PORTO DO MANGUE,2023,Cioba,9.89
PORTO DO MANGUE,2023,Cururuca,11.05
PORTO DO MANGUE,2023,Dentao,0.07
PORTO DO MANGUE,2023,Dourado,1.16
PORTO DO MANGUE,2023,Espada,0.0
PORTO DO MANGUE,2023,Garabebeu,0.1
PORTO DO MANGUE,2023,Garajuba,11.32
PORTO DO MANGUE,2023,Garoupa,0.01
PORTO DO MANGUE,2023,Guaiuba,6.75
PORTO DO MANGUE,2023,Lagosta,98.75
PORTO DO MANGUE,2023,Marisco,0.01
PORTO DO MANGUE,2023,Outros,5.27
PORTO DO MANGUE,2023,Ova Voador,0.12
PORTO DO MANGUE,2023,Pampo,3.74
PORTO DO MANGUE,2023,Pargo,0.13
PORTO DO MANGUE,2023,Paru,4.79
PORTO DO MANGUE,2023,Peixe Galo,1.39
PORTO DO MANGUE,2023,Peixe Voador,0.08
PORTO DO MANGUE,2023,Pescada,2.34
PORTO DO MANGUE,2023,Pirauna,0.0
PORTO DO MANGUE,2023,Polvo,2.55
PORTO DO MANGUE,2023,Salema,2.72
PORTO DO MANGUE,2023,Saramunete,0.0
PORTO DO MANGUE,2023,Sardinha,0.09
PORTO DO MANGUE,2023,Serra,22.69
PORTO DO MANGUE,2023,Siri,19.96
PORTO DO MANGUE,2023,Sirigado,0.4
PORTO DO MANGUE,2023,Tainha,20.64
PORTO DO MANGUE,2023,Tilapia,0.25
PORTO DO MANGUE,2023,Ubarana,0.61
PORTO DO MANGUE,2023,Xareu,2.9
PORTO DO MANGUE,2024,Agulha,0.78
PORTO DO MANGUE,2024,Agulhao,0.01
PORTO DO MANGUE,2024,Albacora,97.37
PORTO DO MANGUE,2024,Arabaiana,0.28
PORTO DO MANGUE,2024,Ariaco,49.05
PORTO DO MANGUE,2024,Arraia,4.33
PORTO DO MANGUE,2024,Bagre,4.1
PORTO DO MANGUE,2024,Beijupira,0.2
PORTO DO MANGUE,2024,Bicuda,1.32
PORTO DO MANGUE,2024,Biquara,0.72
PORTO DO MANGUE,2024,Bonito,5.0
PORTO DO MANGUE,2024,Budiao,0.02
PORTO DO MANGUE,2024,Buzios,0.6
PORTO DO MANGUE,2024,Caico,20.41
PORTO DO MANGUE,2024,Camarao,4.5
PORTO DO MANGUE,2024,Camurim,19.7
PORTO DO MANGUE,2024,Camurupim,2.0
PORTO DO MANGUE,2024,Cangulo,0.0
PORTO DO MANGUE,2024,Caranguejo,18.7
PORTO DO MANGUE,2024,Carapeba,13.1
PORTO DO MANGUE,2024,Carauna,0.03
PORTO DO MANGUE,2024,Cavala,1.3
PORTO DO MANGUE,2024,Caçao,2.0
PORTO DO MANGUE,2024,Cioba,11.4
PORTO DO MANGUE,2024,Cururuca,6.0
PORTO DO MANGUE,2024,Dentao,0.4
PORTO DO MANGUE,2024,Dourado,0.1
PORTO DO MANGUE,2024,Espada,0.0
PORTO DO MANGUE,2024,Garabebeu,0.1
PORTO DO MANGUE,2024,Garajuba,17.9
PORTO DO MANGUE,2024,Garoupa,0.2
PORTO DO MANGUE,2024,Guaiuba,20.4
PORTO DO MANGUE,2024,Lagosta,40.2
PORTO DO MANGUE,2024,Marisco,0.1
PORTO DO MANGUE,2024,Outros,1.28
PORTO DO MANGUE,2024,Ova Voador,0.05
PORTO DO MANGUE,2024,Pampo,1.61
PORTO DO MANGUE,2024,Pargo,0.3
PORTO DO MANGUE,2024,Paru,2.3
PORTO DO MANGUE,2024,Peixe Galo,0.11
PORTO DO MANGUE,2024,Peixe Voador,0.01
PORTO DO MANGUE,2024,Pescada,1.28
PORTO DO MANGUE,2024,Pirauna,0.0
PORTO DO MANGUE,2024,Polvo,0.81
PORTO DO MANGUE,2024,Salema,2.56
PORTO DO MANGUE,2024,Saramunete,0.02
PORTO DO MANGUE,2024,Sardinha,0.09
PORTO DO MANGUE,2024,Serra,4.43
PORTO DO MANGUE,2024,Siri,22.53
PORTO DO MANGUE,2024,Sirigado,0.58
PORTO DO MANGUE,2024,Tainha,11.95
PORTO DO MANGUE,2024,Tilapia,0.05
PORTO DO MANGUE,2024,Ubarana,0.15
PORTO DO MANGUE,2024,Xareu,1.24
TIBAU,2008,Caico,0.12
TIBAU,2008,Lagosta,2.44
TIBAU,2009,Agulha,0.0
TIBAU,2009,Agulhao,0.0
TIBAU,2009,Albacora,0.0
TIBAU,2009,Albacorinha,0.0
TIBAU,2009,Arabaiana,0.1771
TIBAU,2009,Ariaco,2.5301
TIBAU,2009,Arraia,0.6287999999999999
TIBAU,2009,Bagre,0.2832
TIBAU,2009,Biquara,0.8179
TIBAU,2009,Bonito,0.284
TIBAU,2009,Budiao,0.0
TIBAU,2009,Caico,0.347
TIBAU,2009,Camarao,2.4376
TIBAU,2009,Camurim,0.0132
TIBAU,2009,Camurupim,0.1083
TIBAU,2009,Cangulo,0.1114
TIBAU,2009,Caranguejo,0.0
TIBAU,2009,Carapeba,0.1209
TIBAU,2009,Cavala,0.365
TIBAU,2009,Caçao,0.6097
TIBAU,2009,Cioba,0.55
TIBAU,2009,Cururuca,0.2939
TIBAU,2009,Dentao,0.0989
TIBAU,2009,Dourado,0.1339
TIBAU,2009,Espada,0.0
TIBAU,2009,Garajuba,1.1148
TIBAU,2009,Garoupa,0.1571
TIBAU,2009,Guaiuba,0.2736
TIBAU,2009,Lagosta,20.0989
TIBAU,2009,Outros,0.6812999999999999
TIBAU,2009,Pargo,0.1006
TIBAU,2009,Peixe Voador,0.0
TIBAU,2009,Pescada,1.209
TIBAU,2009,Polvo,0.0
TIBAU,2009,Salema,0.22
TIBAU,2009,Sardinha,0.172
TIBAU,2009,Serra,2.1052
TIBAU,2009,Sirigado,0.1068
TIBAU,2009,Tainha,0.08
TIBAU,2009,Xareu,0.0272
TIBAU,2010,Agulha,0.004
TIBAU,2010,Agulhao,0.05
TIBAU,2010,Albacora,0.0
TIBAU,2010,Albacorinha,0.108
TIBAU,2010,Arabaiana,0.02
TIBAU,2010,Ariaco,2.543
TIBAU,2010,Arraia,2.767
TIBAU,2010,Bagre,1.988
TIBAU,2010,Biquara,0.476
TIBAU,2010,Bonito,0.337
TIBAU,2010,Budiao,0.0
TIBAU,2010,Caico,4.208
TIBAU,2010,Camarao,0.172
TIBAU,2010,Camurim,0.182
TIBAU,2010,Camurupim,0.153
TIBAU,2010,Cangulo,0.062
TIBAU,2010,Caranguejo,0.0
TIBAU,2010,Carapeba,0.33
TIBAU,2010,Cavala,2.075
TIBAU,2010,Caçao,1.461
TIBAU,2010,Cioba,1.337
TIBAU,2010,Cururuca,0.937
TIBAU,2010,Dentao,0.558
TIBAU,2010,Dourado,0.301
TIBAU,2010,Garajuba,0.889
TIBAU,2010,Garoupa,0.23
TIBAU,2010,Guaiuba,0.362
TIBAU,2010,Lagosta,11.502
TIBAU,2010,Outros,1.198
TIBAU,2010,Pargo,0.142
TIBAU,2010,Peixe Voador,0.0
TIBAU,2010,Pescada,2.155
TIBAU,2010,Polvo,0.0
